idx,status,contact,legal_code,name
4134,폐업,365-4836,서울특별시 서대문구 북아현동 1006번지 경남아파트상가 110호,우노동물병원
4135,폐업,303-0604,서울특별시 서대문구 홍은동 409-10번지,예일동물병원
4136,폐업,02-365-4836,서울특별시 서대문구 북아현동 1006번지 경남아파트상가 110호,우노동물병원
4137,폐업,3144-7582,서울특별시 서대문구 연희동 231-4번지,A+동물병원
4138,폐업,,,양하무역 산업동물병원
4139,폐업,02-303-0604,서울특별시 서대문구 홍은동 409-10번지,예일동물병원
4140,폐업,262720075,서울특별시 서대문구 남가좌동 385 DMC파크뷰자이,햇살동물병원
4141,폐업,473-0577,서울특별시 송파구 풍납동 257-95번지,애니종합동물병원
4142,폐업,419-0430,서울특별시 송파구 삼전동 49번지,사랑의동물병원
4143,폐업,418-4684,서울특별시 송파구 송파동 48-19번지,잠실종합병원
4144,폐업,4006294,서울특별시 송파구 오금동 129-12번지,거여가축병원
4145,폐업,3216-7582,서울특별시 종로구 평창동 289-2번지,평창동물병원
4146,폐업,764-0075,서울특별시 종로구 명륜1가 135번지 한신1차아파트4-1506,성현동물병원
4147,폐업,3216-7582,서울특별시 종로구 평창동 402-17번지 14통2반 세방테크빌 504호,평창동물병원
4148,폐업,3401-7588,서울특별시 송파구 문정동 11-8번지 지상1층,서울동물병원
4149,폐업,428-8778,서울특별시 송파구 문정동 150-2번지 지하3층,"펫,알엔티 동물병원"
4150,폐업,02-471-8275,,위즈펫동물병원
4151,폐업,02-3401-0075,서울특별시 송파구 장지동 894 위례아이파크상가 5동 E117호,위례동물병원
4152,폐업,02-424-7582,서울특별시 송파구 신천동 7번지 장미아파트 비상가 2동 108호,바우동물병원
4153,폐업,2638-0644,서울특별시 영등포구 영등포동 592-24번지 1층,강쥐생각동물병원
4154,폐업,832-0081,서울특별시 영등포구 대림동 740-2   번지,초이동물병원
4155,폐업,846-4597,서울특별시 영등포구 대림동 710-14번지,두암동물병원
4156,폐업,3775-3757,서울특별시 영등포구 여의도동 54-6번지 영창빌딩 202-1호,우리동물병원
4157,폐업,2633-3273,서울특별시 영등포구 영등포동7가 70-11  번지,제일동물병원
4158,폐업,842-0075,서울특별시 영등포구 대림동 979-13번지,성모종합동물병원
4159,폐업,831-0075,서울특별시 영등포구 대림동 978-19번지,조은동물병원
4160,폐업,761-7580,서울특별시 영등포구 여의도동 41-2번지 대교A상가 113호,여의도동물병원
4161,폐업,2675-0883,서울특별시 영등포구 영등포동8가 76-1번지 삼환아파트상가 114호,프랜드동물병원
4162,폐업,,서울특별시 영등포구 양평동3가 46번지 이앤씨드림타워 102호,사랑동물병원
4163,폐업,02-2675-7557,서울특별시 영등포구 양평동3가 46 이앤씨드림타워 102호,사랑동물병원
4164,폐업,2203-0040,서울특별시 송파구 잠실동 40-1번지,한울동물병원
4165,폐업,4192611,서울특별시 송파구 석촌동 252-2번지,엄마손동물병원
4166,폐업,732-3827,서울특별시 종로구 효자동 31번지,효자동물병원
4167,폐업,02-423-5755,서울특별시 송파구 잠실동 27 잠실주공아파트상가 1층 106호,더오동물병원
4168,폐업,02-417-7774,서울특별시 송파구 방이동 108-7번지 2층,잘키움행동치료동물병원
4169,폐업,02-6941-1470,서울특별시 송파구 잠실동 40-1번지 롯데월드1층 S-911호,웰니스동물병원(롯데월드점)
4170,폐업,2143-1735,,쿨펫 월드점 동물병원
4171,폐업,02-425-6125,서울특별시 송파구 송파동 141-2번지,이리온 동물의료원
4172,폐업,4120098,,아미동물병원
4173,폐업,4156279,,이동훈동물병원
4174,폐업,3431-6007,,잠실VIP동물병원
4175,폐업,4730577,,청담동물병원
4176,폐업,443-7533,,오금동물병원
4177,폐업,3401-7582,,하군이네 동물병원
4178,폐업,400-4633,,오즈동물병원
4179,폐업,400-7555,,치치동물병원
4180,폐업,,서울특별시 종로구 연건동 188번지,홍수의과병원
4181,폐업,733-5060,서울특별시 종로구 무악동,독립문동물병원
4182,폐업,,서울특별시 종로구 평창동 289-2   번지,평화동물병원
4183,폐업,424-7588,,에이스종합동물병원
4184,폐업,,서울특별시 영등포구 영등포동8가 72번지 1층 107호,미소로동물병원
4185,폐업,27837580,서울특별시 영등포구 여의도동 53-3번지 은하빌딩 4층,여의도동물병원은하점
4186,폐업,27617580,서울특별시 영등포구 여의도동 41-2번지 대교A상가 113호,여의도동물병원대교점
4187,폐업,2671-8275,서울특별시 영등포구 양평동4가 148-5번지,선유동물병원
4188,폐업,443-9229,서울특별시 송파구 문정동 31번지,로데오24종합동물병원
4189,폐업,400-3644,서울특별시 송파구 가락동 190번지,더독동물병원
4190,폐업,4170280,서울특별시 송파구 석촌동 272-24번지,석촌동물병원
4191,폐업,4303737,서울특별시 송파구 가락동 156-3번지,에이스동물병원
4192,폐업,4025577,서울특별시 송파구 가락동 120-1번지,워리동물병원
4193,폐업,418-8611,서울특별시 송파구 방이동 35-9번지,박경호동물병원
4194,폐업,22023515,서울특별시 송파구 삼전동 7-6번지,서울동물병원
4195,폐업,02-333-7750,서울특별시 서대문구 연희동 79-12번지,헬로우동물병원
4196,폐업,4191351,,25시동물병원
4197,폐업,4047582,서울특별시 송파구 가락동 101-1번지,훼미리동물병원
4198,폐업,4317575,서울특별시 송파구 가락동 193-3번지,문정종합동물병원
4199,폐업,4888275,서울특별시 송파구 풍납동 504-1번지,박형우종합동물병원
4200,폐업,449-8575,서울특별시 송파구 마천동 211-45번지,다사랑동물병원
4201,폐업,2202-3515,서울특별시 송파구 삼전동 7-6번지,서울동물의료원
4202,폐업,419-2611,서울특별시 송파구 석촌동 252-2번지,엄마손동물병원
4203,폐업,431-7575,서울특별시 송파구 가락동 193-3번지,문정종합동물병원
4204,폐업,2202-3633,서울특별시 송파구 석촌동 184-8번지,Di.J동물병원
4205,폐업,408-8422,서울특별시 송파구 오금동 78-6번지,메디텍코리아
4206,폐업,2202-3515,"서울특별시 송파구 삼전동 7-6번지 지하1,지상1층",서울동물의료원
4207,폐업,2202-9915,서울특별시 송파구 삼전동 5-3번지,25시동물병원
4208,폐업,400-4633,서울특별시 송파구 방이동 89-4번지,올림픽동물병원
4209,폐업,484-4063,서울특별시 송파구 풍납동 504-1번지,박형우동물병원
4210,폐업,406-4814,서울특별시 송파구 마천동 35번지,동물의왕국
4211,폐업,419-2611,서울특별시 송파구 석촌동 252-2번지,엄마손동물병원
4212,폐업,02-2635-2475,"서울특별시 영등포구 당산동5가 11-30번지 천우빌딩 1층,2층",이든동물의료센터
4213,폐업,,서울특별시 영등포구 영등포동8가 62-1번지,위즈펫동물병원VIC영등포점
4214,폐업,02-761-7580,서울특별시 영등포구 여의도동 41-2번지 대교아파트상가 113호,여의도동물병원대교점
4215,폐업,02-783-7580,서울특별시 영등포구 여의도동 53-3번지 은하빌딩 4층,여의도동물병원은하점
4216,폐업,02-833-8275,서울특별시 영등포구 대림동 979-3 1층,아프리카동물병원
4217,폐업,02-2676-7582,서울특별시 영등포구 양평동1가 28-3번지 1층,24시수동물메디컬센터
4218,폐업,02-761-7580,서울특별시 영등포구 여의도동 41-2번지 113호,여의도동물병원대교점
4219,폐업,420-8133,서울특별시 송파구 송파동 143-7번지,서광VETLAB
4220,폐업,449-4617,서울특별시 송파구 가락동 49-3번지,밍키종합동물병원
4221,폐업,406-4814,서울특별시 송파구 마천동 35번지,동물의왕국
4222,폐업,4139181,서울특별시 송파구 방이동 111번지,한성종합동물병원
4223,폐업,413-7119,서울특별시 송파구 방이동 114-5번지,페미페츠동물병원
4224,폐업,413-7119,서울특별시 송파구 방이동 114-5  번지,페미페츠동물병원
4225,폐업,420-8133,서울특별시 송파구 송파동 143-7번지,(주)한국동물임상연구소
4226,폐업,413-7119,,(주)패미프랜동물병원
4227,폐업,2068-7558,서울특별시 영등포구 문래동6가 5-2번지 105호,Dr.홍 동물병원
4228,폐업,2632-7510,서울특별시 영등포구 영등포동8가 62-1번지 빅마켓 1층,펫가든동물병원
4229,폐업,02-2676-7582,서울특별시 영등포구 양평동1가 28-3번지 1층,24시 수동물메디컬센터
4230,폐업,412-5657,서울특별시 송파구 방이동 212-19번지 지상1층,오륜동물병원
4231,폐업,,서울특별시 송파구 송파동 162번지 삼성레미안(아)상가 101동 106호,사랑가득동물병원
4232,폐업,2203-0049,서울특별시 송파구 잠실동 40번지 지하 136-11,쿨펫동물병원
4233,폐업,3431-6007,서울특별시 송파구 석촌동 1-1번지 신동아로잔뷰 상가 114호,로잔동물병원
4234,폐업,3292-8275,서울특별시 성북구 정릉동 162-26번지,정 동물병원
4235,폐업,909-7575,서울특별시 성북구 길음동 1282번지 길음뉴타운상가 2동110호,옥완 동물병원
4236,폐업,307-3797,서울특별시 서대문구 남가좌동 268-28번지,모래내동물병원
4237,폐업,309-7574,서울특별시 서대문구 남가좌동 329-27  번지,서문동물병원
4238,폐업,323-2883,서울특별시 서대문구 연희동 134-22  번지,연희동물병원
4239,폐업,737-5691,서울특별시 서대문구 홍제동 147-10번지,인왕동물병원
4240,폐업,3217-0075,서울특별시 서대문구 홍제동 279-12  번지,하나동물병원
4241,폐업,306-8575,서울특별시 서대문구 북가좌동 278-1   번지,한수24동물병원
4242,폐업,942-8486,서울특별시 성북구 장위동 64-124번지,OK동물병원
4243,폐업,02-916-5724,서울특별시 성북구 하월곡동 222번지 두산위브아파트상가 117호,열린동물병원
4244,폐업,953-8275,서울특별시 성북구 돈암동 32-11  번지,다나동물병원
4245,폐업,988-2529,서울특별시 성북구 동선동5가 19번지,아리랑동물병원
4246,폐업,3478-1045,서울특별시 서초구 잠원동 60-3   번지 매일상가 223호,잠원동물병원
4247,폐업,6014-8275,서울특별시 성북구 하월곡동 88-64 성북힐스테이트 101동112호,마로동물병원
4248,폐업,403-0222,서울특별시 송파구 가락동 49-3번지,밍키종합동물병원
4249,폐업,416-8875,서울특별시 송파구 방이동 136-13번지,방이동물병원
4250,폐업,2672-1317,서울특별시 영등포구 문래동3가 54번지 LG상가 202호,삼성동물병원
4251,폐업,2672-2592,서울특별시 영등포구 문래동3가 94번지 현대홈타운상가 109호,문래동물병원
4252,폐업,02-2676-7582,서울특별시 영등포구 당산동6가 216-5   번지,당산동물병원
4253,폐업,2069-0082,서울특별시 영등포구 문래동3가 55-3번지 홈프러스 4층,도그플러스 동물병원
4254,폐업,2635-7582,서울특별시 영등포구 당산동6가 3-12번지,토론토동물병원
4255,폐업,2634-7577,서울특별시 영등포구 양평동1가 31-9번지,현대 동물병원
4256,폐업,832-0081,서울특별시 영등포구 대림동 740-2번지,초이동물병원
4257,폐업,2637-7500,서울특별시 영등포구 문래동3가 55-5   번지 로데오왁상가105호,마루동물병원
4258,폐업,443-7533,서울특별시 송파구 가락동 8번지 가락스타클래스 107호,오금 동물병원
4259,폐업,543-6007,서울특별시 서초구 반포동 737-10번지 지상1층,강남동물병원
4260,폐업,02-912-6555,서울특별시 성북구 하월곡동 60-110 번지,포유동물병원
4261,폐업,967-3693,서울특별시 성북구 석관동 268-11  번지,은혜동물병원
4262,폐업,912-0018,서울특별시 성북구 하월곡동 16-7   번지,비비펫동물병원
4263,폐업,,서울특별시 성북구 동선동5가 154번지,씨네동물병원
4264,폐업,02-926-8275,서울특별시 성북구 보문동5가 3-1   번지,애니동물병원
4265,폐업,929-1212,서울특별시 성북구 종암동 68-1   번지,미소동물병원
4266,폐업,02-943-8375,서울특별시 성북구 정릉동 285-3번지,이솝동물병원
4267,폐업,02-912-0018,서울특별시 성북구 하월곡동 16-7번지,비비펫동물병원
4268,폐업,912-6555,서울특별시 성북구 하월곡동 60-110 번지,포유동물병원
4269,폐업,941-7525,서울특별시 성북구 정릉동 164-15번지 2층,정릉동물병원
4270,폐업,3432-7533,,동산동물병원
4271,폐업,2202-0344,서울특별시 송파구 잠실동 250-13번지 지상2층,최재호한방동물병원
4272,폐업,422-3379,서울특별시 송파구 잠실동 252-6 태영빌딩,KYH웰빙동물병원
4273,폐업,424-0425,서울특별시 송파구 송파동 164-10번지 지상1층,러브펫동물병원
4274,폐업,430-7972,,해뜨는 동물병원
4275,폐업,419-7571,서울특별시 송파구 송파동 135-2번지 지상1층,송파원동물병원
4276,폐업,430-7585,,해밀동물병원
4277,폐업,413-6676,서울특별시 송파구 방이동 136-13번지 지상1층,레인보우동물병원
4278,폐업,2203-0040,서울특별시 송파구 잠실동 40번지 갤러리아팰리스상가내 지하1층136-11호,잠실초이 동물병원
4279,폐업,419-8275,서울특별시 송파구 삼전동 48-10번지,건국동물병원
4280,폐업,400-7582,서울특별시 송파구 가락동 125-8번지,봄빛동물병원
4281,폐업,416-8070,,강남종합동물병원
4282,폐업,2263-8388,서울특별시 중구 충무로5가 76-2번지,동국동물병원
4283,폐업,2234-7582,서울특별시 중구 신당동 36-93번지,푸른약수동물병원
4284,폐업,3477-7667,서울특별시 서초구 반포동 1166번지 반포상가 M-16호,한강동물병원
4285,폐업,3444-7828,서울특별시 서초구 반포동 733-14  번지 지상1층,두코동물병원
